userIDs,implementation,Line_ID,ChatGroup,content,group_id,RoleName,roomName,m_experimental_testing,m_making_design_choices,m_asking_questions,j_customer_consultants_requests,j_performance_parameters_requirements,j_communication,OutcomeScore,wordCount
149,f,7482,PRNLT,True.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,1
147,f,7483,PRNLT,But its marketability was also very high,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,6,7
145,f,7484,PRNLT,I think it still is the best choice despite the cost,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,11
146,f,7485,PRNLT,"yes i agree, the cost though theorectically could be payment planned or promoted and sponsored enough that the cost could become resasoanble",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,22
149,f,7486,PRNLT,I agree. next up would be the phase with all other same specs,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,13
146,f,7487,PRNLT,I agree,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,2
148,f,7488,PRNLT,I dont think we should sacrifice effectiveness for price so I agree with the best overall,2,Player,Reflection team discussion of first batch results,0,1,0,0,1,0,4,16
147,f,7489,PRNLT,"It seems to me, that the main price difference is directly related to CNT percentage.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,6,15
146,f,7490,PRNLT,the 3rd choice should be Vapor SH 15% CNT,2,Player,Reflection team discussion of first batch results,0,1,0,0,0,0,2,9
146,f,7491,PRNLT,"yeah i noticed that too, because BCR is stable",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,9
147,f,7492,PRNLT,So if price does become an issue we can adjust that through CNT,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,6,13
149,f,7493,PRNLT,"lowering cnt would also raise flux levels, although it would decrease longevity",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,12
146,f,7494,PRNLT,"jacob has a great point, we will have less stable products the more we lower",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,15
147,f,7495,PRNLT,True and if we want to optimize their effectiveness and longevity we will need 20% CNT,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,6,16
145,f,7496,PRNLT,"I agree, I think it will be more effective with the 20%",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,12
149,f,7497,PRNLT,"Well, I do agree that more CNT is better in the fact that it helps products last longer, however I feel a higher flux rate is more important",2,Player,Reflection team discussion of first batch results,0,0,0,0,1,0,3,28
149,f,7498,PRNLT,Would prototype 1 come in third then?,2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,3,7
146,f,7499,PRNLT,yes,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,1
145,f,7500,PRNLT,Which one should be our choice then?,2,Player,Reflection team discussion of first batch results,0,1,1,0,0,0,4,7
149,f,7501,PRNLT,P3 is my vote,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,4
147,f,7502,PRNLT,I agree,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,6,2
148,f,7503,PRNLT,P3,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,1
145,f,7504,PRNLT,Alright and i also agree on P3. Any objections?,2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,4,9
149,f,7505,PRNLT,nay,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,1
147,f,7506,PRNLT,Alright p3 is our design,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,6,5
149,f,7507,PRNLT,"Awesome, would that be all then?",2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,3,6
147,f,7508,PRNLT,I think so,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,6,3
146,f,7509,PRNLT,"coolio, id say so i am writing about everything we discussed though in the summary then in the conclusion put the main points",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,1,2,23
146,f,7510,PRNLT,end time 2?,2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,2,3
145,f,7511,PRNLT,good work team,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,3
149,f,7512,PRNLT,end time 2 is what im putting,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,7
145,f,7513,PRNLT,yes,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,1
144,f,7514,PRNLT,"Just a reminder that this is the last time you will be meeting with your current team. Next time you will be in your new design teams! You may have a new design advisor in your new team, I'm glad I had the opportunity to work with all of you though!",2,Mentor,Reflection team discussion of first batch results,0,0,0,0,0,0,4,51
145,f,7515,PRNLT,goodbye then,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,2
146,f,7516,PRNLT,thank you so much for all your help! you guys have been great as well,2,Player,Reflection team discussion of first batch results,0,0,0,0,1,0,2,15
149,f,7517,PRNLT,Honor to all,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,3
147,f,7518,PRNLT,Goodbye!,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,6,1
144,f,7519,PMMA,"I just want to make sure everyone has found the chat interface. Please send a chat to ""check in"" with the group. You can make your chat window bigger by clicking the + icon in the top right corner.",3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,39
151,f,7520,PMMA,checking in,3,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,5,2
152,f,7521,PMMA,checking in,3,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,6,2
153,f,7522,PMMA,checking in,3,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,2
144,f,7523,PMMA,"Please introduce yourselves with the name you prefer to be called. WorkPro records all the work we do, and we review it with an external consultant to improve the quality of our internship program. So we ask you to use your first name only during this internship to protect your privacy.",3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,1,0,0,4,51
151,f,7524,PMMA,I'm Luke =D,3,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,5,3
144,f,7525,PMMA,Hello team. Welcome to Nephrotex!,3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,5
144,f,7526,PMMA,I'm Nassim Tehrani. I'll be your design advisor for your internship.,3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,11
144,f,7527,PMMA,I'm here to help if you have any questions.,3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,9
152,f,7528,PMMA,I'm Jessica,3,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,6,2
153,f,7529,PMMA,Hello I'm Kyle,3,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,3
144,f,7530,PMMA,"If you haven't already, please check your email.",3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,8
144,f,7531,PMMA,"Throughout your time at Nephrotex, you'll be receiving emails from our boss, Alex. He'll send you instructions about what to work on throughout the course of your internship.",3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,28
144,f,7532,PMMA,"Now, please check your Deliverable List on the bottom right corner of WorkPro.",3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,13
144,f,7533,PMMA,"Deliverables that have been assigned to you will show up in this list. You will be able to check to see the original email with the instructions Alex sent to you, whether you have submitted that deliverable, and whether Vedant has approved that deliverable.",3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,44
144,f,7534,PMMA,"For more detailed information about the Deliverable List, click the info button in the top right corner of the Deliverables List tab.",3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,22
144,f,7535,PMMA,"I have provided a summary of the workflow resource in the shared space. Plagiarism is not tolerated, so make sure to paraphrase the summary in your notebook entry.",3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,1,1,4,28
144,f,7536,PMMA,"If you're done with your notebook entry, submit it to Alex by clicking the submit button (middle of the notebook window).",3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,1,4,21
144,f,7537,PMMA,"You won't be able to edit your entry once you've submitted it, but if you need to update or correct your work, you can cancel your submission by clicking the ""x"" in the Deliverables List.",3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,35
144,f,7538,PMMA,"You can only cancel submissions before Alex has viewed them, so make sure you have included everything that is required before submitting.",3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,22
151,f,7539,PMMA,"Not yet. Thank you, though.",3,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,5,5
154,f,7540,PMMA,"Hey, I'm MacKenzie.",3,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,5,3
151,f,7541,PMMA,"(everyone in group) ""hi, MacKenzie""",3,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,5,5
144,f,7542,PMMA,"As soon as you submit a notebook to Alex he will review it and then send feedback as soon as he can. While you are waiting, you should assist any of your teammates who have not submitted their deliverable. Your team will not be able to move on to the next task until each of your team members' notebooks have been witnessed.",3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,1,0,0,0,0,4,62
151,f,7543,PMMA,I accidentally submitted the notebook entry without completing the Entrance Interview Record... Now I've completed it but can't submit... what should I do?,3,Player,Introduction and Workflow Tutorial with Entrance Interview,0,1,1,0,0,0,5,23
151,f,7544,PMMA,"I just had to reload the page, then I was able to resubmit. Thanks.",3,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,5,14
154,f,7545,PMMA,Can someone please better explain to me what needs to be included in our graphs?,3,Player,Graphing Surfactant Data,0,0,1,0,0,0,5,15
151,f,7546,PMMA,"Does anybody else think that having to wait an unknown amount of time to resubmit corrected versions of notebooks is a little ridiculous?... you're killin me, ""Alex Delgado"". If that's even your real name...",3,Player,Graphing Surfactant Data,0,0,1,0,0,0,5,34
152,f,7547,PMMA,"When the graphing tool asks for flux rate at time equals 0, that means the starting flux rate. If I'm not mistaken, all of the surfactants start with same flux rate. Does the system really want a flux rate of 11.0 to be entered for each surfactant?",3,Player,Graphing Surfactant Data,0,0,1,0,0,0,6,47
151,f,7548,PMMA,"yeah, that's what I did... It doesn't make a ton of sense, but that's exactly what it's asking for.",3,Player,Graphing Surfactant Data,0,0,0,0,0,0,5,19
152,f,7549,PMMA,Weird... thanks!,3,Player,Graphing Surfactant Data,0,0,0,0,0,0,6,2
151,f,7550,PMMA,"super weird, indeed! I hope future assignments are a little more sensible and easier to navigate.",3,Player,Graphing Surfactant Data,0,0,0,0,0,0,5,16
144,f,7551,PMMA," Okay everyone, let's get going. I want to hear from all of you in this meeting. ",3,Mentor,Reflection team discussion of surfactants,0,0,0,0,0,0,4,16
150,f,7552,PMMA,Let's begin our meeting. I'd like to hear from everyone. ,3,Mentor,Reflection team discussion of surfactants,0,0,0,0,0,0,4,10
155,f,7553,PMMA,I thought negative charge is most marketable one.,3,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,2,8
144,f,7554,PMMA,"I'm posting a quick write-up from a meeting at my mechanical engineering internship in the shared space. As you can see, you don't need to spend too much time on this, but you do need to provide the necessary information. Based on meetings I've had with Alex, I know he'd like to see something like this as well.",3,Mentor,Reflection team discussion of surfactants,0,0,0,0,0,1,4,58
154,f,7555,PMMA,"As a whole, I thought the steric hindering surfactant would be best surfactant to use.",3,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,5,15
152,f,7556,PMMA,"I was stuck between the Negative Charge surfactant and Steric Hindering surfactant, but I ended up selecting the Steric Hindering option.",3,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,6,21
151,f,7557,PMMA,"sorry, Nephrotex just booted me off for some unknown reason. I hope I'm not penalized because this software is garbage.",3,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,5,20
152,f,7558,PMMA,"When ranking the possible surfactants, did you guys give some attributes more weight than others?",3,Player,Reflection team discussion of surfactants,0,0,1,0,0,0,6,15
151,f,7559,PMMA,"awesome.. and I thought the Steric Hindering was also the best call, because it was by far the most marketable.",3,Player,Reflection team discussion of surfactants,0,0,0,0,1,0,5,20
152,f,7560,PMMA,"Cool. Sorry, I didn't mean for my last message to send yet...",3,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,6,12
154,f,7561,PMMA,"Steric hindering did not rank the most desireable in any of the categories, but it was close to the top in each of them which is why I chose it.",3,Player,Reflection team discussion of surfactants,0,1,0,0,0,0,5,30
151,f,7562,PMMA,It was the most desirable in terms of marketability..,3,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,5,9
154,f,7563,PMMA,"Oh yes, sorry. It was most desirable in that category.",3,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,5,10
151,f,7564,PMMA,seems reasonable. Should we further research our top two choices as a group throughout the week or is that something that needs to happen by 5 today?,3,Player,Reflection team discussion of surfactants,0,1,1,0,0,0,5,27
152,f,7565,PMMA,"Until we hear an answer on that, do you guys want to discuss a little more about how we ranked the surfactants?",3,Player,Reflection team discussion of surfactants,0,0,1,0,0,0,6,22
154,f,7566,PMMA,Yes. What was everyone's top choice?,3,Player,Reflection team discussion of surfactants,0,0,1,0,0,0,5,6
153,f,7567,PMMA,1 Vote for Steric Hidrance,3,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,4,5
